epoch,steps,MAP,MRR@10,NDCG@10
0.01602307322544464,100,0.8180586239180732,0.8928784013605443,0.8425364885651819
0.03204614645088928,200,0.8216259506833712,0.8982993197278911,0.8464640172369161
0.04806921967633392,300,0.8243225989385857,0.9026892006802721,0.8477085309617589
0.06409229290177856,400,0.8257875696146141,0.8987457482993199,0.847489641582462
0.0801153661272232,500,0.821716258698442,0.8928571428571429,0.8412541669057395
0.09613843935266785,600,0.8286812776665852,0.9045493197278912,0.8516657938184036
0.11216151257811248,700,0.825677321520492,0.8959821428571428,0.8469931253913473
0.12818458580355713,800,0.8309298100008322,0.9019345238095238,0.855263731213495
0.14420765902900176,900,0.8382571454479252,0.9161068594104308,0.863449261883091
0.1602307322544464,1000,0.8404545421951415,0.9183035714285713,0.8663025266491365
0.17625380547989106,1100,0.8442246397136165,0.9265128968253968,0.8675742554430845
0.1922768787053357,1200,0.8475589681516864,0.931483843537415,0.8718544526085618
0.20829995193078032,1300,0.8425774990517387,0.9195684523809524,0.8681053542537656
0.22432302515622496,1400,0.8491074725733787,0.9314732142857142,0.8715903926995149
0.2403460983816696,1500,0.8440225917972606,0.9341765873015871,0.8719198313963126
0.25636917160711425,1600,0.8443700316090178,0.928075396825397,0.8698707622203852
0.27239224483255886,1700,0.8525342222663017,0.9310515873015873,0.8732004170412475
0.2884153180580035,1800,0.8546798904644896,0.9423363095238095,0.8775810836135494
0.3044383912834482,1900,0.8564115770437952,0.9408482142857143,0.8784405811245729
0.3204614645088928,2000,0.863081117605393,0.9451884920634921,0.8824877635897277
0.33648453773433745,2100,0.8624253391435305,0.9453125,0.8864036144053422
0.3525076109597821,2200,0.8603269882568395,0.941592261904762,0.8811059875427466
0.3685306841852267,2300,0.8658025697848435,0.9424603174603174,0.888532990189351
0.3845537574106714,2400,0.8599612011234915,0.9391617063492063,0.8868599404062271
0.400576830636116,2500,0.8595666015525933,0.9248511904761906,0.8800613582951995
0.41659990386156065,2600,0.8588525580223634,0.9247023809523809,0.8780065901415648
0.4326229770870053,2700,0.8485932184047762,0.9184027777777778,0.8713484746652972
0.4486460503124499,2800,0.8618555894159524,0.9346230158730159,0.8852217477254612
0.4646691235378946,2900,0.8685294854096383,0.9320932539682539,0.8892980911122282
0.4806921967633392,3000,0.870501710685466,0.9377480158730158,0.8899173469903882
0.49671526998878385,3100,0.8735002315782915,0.9325892857142856,0.8908669437909976
0.5127383432142285,3200,0.8726825207223979,0.9422619047619047,0.8917563257039027
